asset_id,timestamp,temperature_C,vibration_mm_s,oil_quality_index,runtime_hours,is_anomaly
Motor_5,2025-07-10 18:00:00,61.1,1.681,94.7,232.1,0
Motor_5,2025-07-10 19:00:00,56.21,1.0,92.6,234.4,0
Motor_5,2025-07-10 20:00:00,62.08,0.966,96.6,236.6,0
Motor_5,2025-07-10 21:00:00,66.34,0.922,95.6,235.0,0
Motor_5,2025-07-10 22:00:00,53.55,1.426,99.0,239.8,0
Motor_5,2025-07-10 23:00:00,61.36,1.635,98.0,237.4,0
Motor_5,2025-07-11 00:00:00,60.0,1.513,93.3,241.7,0
Motor_5,2025-07-11 01:00:00,59.92,1.197,97.6,243.5,0
Motor_5,2025-07-11 02:00:00,64.71,0.845,93.3,244.3,0
Motor_5,2025-07-11 03:00:00,53.61,1.171,98.0,242.5,0
Motor_5,2025-07-11 04:00:00,60.64,0.884,89.2,245.6,0
Motor_5,2025-07-11 05:00:00,57.44,0.746,94.8,244.5,0
Motor_5,2025-07-11 06:00:00,56.02,1.305,94.3,247.4,0
Motor_5,2025-07-11 07:00:00,58.86,1.288,95.4,247.1,0
Motor_5,2025-07-11 08:00:00,62.17,1.15,95.3,250.5,0
Motor_5,2025-07-11 09:00:00,69.68,0.413,97.0,251.5,0
Motor_5,2025-07-11 10:00:00,65.79,1.359,93.6,247.7,0
Motor_5,2025-07-11 11:00:00,57.82,1.176,97.6,248.6,0
Motor_5,2025-07-11 12:00:00,56.34,1.562,92.0,250.3,0
Motor_5,2025-07-11 13:00:00,50.86,0.656,93.2,253.3,0
Motor_5,2025-07-11 14:00:00,57.78,1.263,97.1,251.5,0
Motor_5,2025-07-11 15:00:00,52.69,1.537,96.3,253.0,0
Motor_5,2025-07-11 16:00:00,52.27,1.119,94.8,258.0,0
Motor_5,2025-07-11 17:00:00,54.04,1.121,95.7,257.2,0
Motor_5,2025-07-11 18:00:00,59.69,0.969,96.8,254.6,0
Motor_5,2025-07-11 19:00:00,53.08,1.3,97.3,259.2,0
Motor_5,2025-07-11 20:00:00,62.87,1.296,97.1,258.9,0
Motor_5,2025-07-11 21:00:00,56.97,1.971,95.5,262.0,0
Motor_5,2025-07-11 22:00:00,56.77,1.286,95.8,263.7,0
Motor_5,2025-07-11 23:00:00,57.79,1.334,94.8,262.4,0
Motor_5,2025-07-12 00:00:00,48.69,1.212,96.0,264.3,0
Motor_5,2025-07-12 01:00:00,60.02,1.134,95.6,265.5,0
Motor_5,2025-07-12 02:00:00,54.88,1.295,91.7,265.6,0
Motor_5,2025-07-12 03:00:00,65.55,1.326,92.7,267.9,0
Motor_5,2025-07-12 04:00:00,63.57,0.834,97.6,267.1,0
Motor_5,2025-07-12 05:00:00,56.07,1.663,97.1,270.3,0
Motor_5,2025-07-12 06:00:00,59.44,1.319,96.9,270.6,0
Motor_5,2025-07-12 07:00:00,55.74,1.917,97.9,270.2,0
Motor_5,2025-07-12 08:00:00,58.82,1.622,96.3,273.1,0
Motor_5,2025-07-12 09:00:00,51.79,1.06,96.0,271.3,0
Motor_5,2025-07-12 10:00:00,60.69,1.096,93.7,273.2,0
Motor_5,2025-07-12 11:00:00,61.06,1.369,97.0,275.1,0
Motor_5,2025-07-12 12:00:00,61.68,1.377,97.7,279.2,0
Motor_5,2025-07-12 13:00:00,52.85,1.538,97.5,276.3,0
Motor_5,2025-07-12 14:00:00,54.63,0.667,95.4,278.4,0
Motor_5,2025-07-12 15:00:00,59.65,1.277,97.9,276.7,0
Motor_5,2025-07-12 16:00:00,46.83,1.527,94.8,279.8,0
Motor_5,2025-07-12 17:00:00,59.75,1.265,95.9,282.0,0
Motor_5,2025-07-12 18:00:00,62.7,1.303,96.9,283.5,0
Motor_5,2025-07-12 19:00:00,55.52,1.349,96.2,284.6,0
Motor_5,2025-07-12 20:00:00,66.4,2.148,98.7,286.5,0
Motor_5,2025-07-12 21:00:00,56.34,0.717,93.4,285.9,0
Motor_5,2025-07-12 22:00:00,57.81,0.818,96.3,285.7,0
Motor_5,2025-07-12 23:00:00,62.01,1.555,94.8,287.4,0
Motor_5,2025-07-13 00:00:00,55.28,0.916,94.3,288.9,0
Motor_5,2025-07-13 01:00:00,52.82,0.846,96.2,290.2,0
Motor_5,2025-07-13 02:00:00,53.88,1.181,95.8,291.6,0
Motor_5,2025-07-13 03:00:00,58.63,1.753,97.3,293.1,0
Motor_5,2025-07-13 04:00:00,62.96,1.108,95.9,292.5,0
Motor_5,2025-07-13 05:00:00,58.3,1.463,93.3,288.3,0
Motor_5,2025-07-13 06:00:00,65.06,0.955,95.8,292.6,0
Motor_5,2025-07-13 07:00:00,63.13,1.143,95.7,292.2,0
Motor_5,2025-07-13 08:00:00,63.43,1.469,97.8,295.5,0
Motor_5,2025-07-13 09:00:00,58.73,1.448,96.2,294.2,0
Motor_5,2025-07-13 10:00:00,70.24,2.202,93.6,296.5,0
Motor_5,2025-07-13 11:00:00,54.77,1.353,95.3,301.2,0
Motor_5,2025-07-13 12:00:00,61.71,0.939,92.9,300.8,0
Motor_5,2025-07-13 13:00:00,67.11,1.438,94.3,300.0,0
Motor_5,2025-07-13 14:00:00,51.65,1.501,94.7,301.8,0
Motor_5,2025-07-13 15:00:00,60.62,2.057,93.8,301.6,0
Motor_5,2025-07-13 16:00:00,61.2,1.192,96.5,303.8,0
Motor_5,2025-07-13 17:00:00,66.17,1.176,97.7,301.9,0
Motor_5,2025-07-13 18:00:00,52.86,1.073,97.1,304.5,0
Motor_5,2025-07-13 19:00:00,63.7,1.366,95.0,307.7,0
Motor_5,2025-07-13 20:00:00,57.64,0.704,94.5,308.0,0
Motor_5,2025-07-13 21:00:00,64.02,1.357,96.2,307.8,0
Motor_5,2025-07-13 22:00:00,51.94,0.853,95.4,308.4,0
Motor_5,2025-07-13 23:00:00,62.3,1.452,97.9,311.6,0
Motor_5,2025-07-14 00:00:00,55.28,0.875,94.9,312.9,0
Motor_5,2025-07-14 01:00:00,58.05,1.36,94.6,313.8,0
Motor_5,2025-07-14 02:00:00,62.74,1.391,97.5,313.7,0
Motor_5,2025-07-14 03:00:00,60.47,1.315,95.5,317.2,0
Motor_5,2025-07-14 04:00:00,60.74,1.23,94.6,316.5,0
Motor_5,2025-07-14 05:00:00,56.82,1.223,94.1,318.4,0
Motor_5,2025-07-14 06:00:00,60.41,1.256,93.4,317.4,0
Motor_5,2025-07-14 07:00:00,55.47,1.05,95.1,318.8,0
Motor_5,2025-07-14 08:00:00,54.67,1.759,96.6,319.7,0
Motor_5,2025-07-14 09:00:00,63.18,1.943,96.1,321.5,0
Motor_5,2025-07-14 10:00:00,66.33,1.318,96.4,323.0,0
Motor_5,2025-07-14 11:00:00,62.91,1.46,95.5,322.0,0
Motor_5,2025-07-14 12:00:00,61.07,1.475,92.4,321.3,0
Motor_5,2025-07-14 13:00:00,60.54,1.118,96.9,326.7,0
Motor_5,2025-07-14 14:00:00,64.97,0.831,90.6,328.9,0
Motor_5,2025-07-14 15:00:00,67.24,1.122,95.4,328.4,0
Motor_5,2025-07-14 16:00:00,53.53,1.939,96.9,328.3,0
Motor_5,2025-07-14 17:00:00,59.93,1.356,93.8,326.5,0
Motor_5,2025-07-14 18:00:00,62.89,1.406,95.0,329.2,0
Motor_5,2025-07-14 19:00:00,57.99,1.508,96.5,331.1,0
Motor_5,2025-07-14 20:00:00,64.21,1.399,97.8,331.6,0
Motor_5,2025-07-14 21:00:00,51.94,1.692,96.0,333.2,0
Motor_5,2025-07-14 22:00:00,53.12,0.876,95.7,333.9,0
Motor_5,2025-07-14 23:00:00,59.8,1.466,93.0,333.2,0
Motor_5,2025-07-15 00:00:00,58.38,1.875,93.2,338.6,0
Motor_5,2025-07-15 01:00:00,59.45,1.449,94.7,336.9,0
Motor_5,2025-07-15 02:00:00,63.53,1.89,93.7,340.0,0
Motor_5,2025-07-15 03:00:00,48.06,1.463,93.1,340.3,0
Motor_5,2025-07-15 04:00:00,51.29,1.362,95.1,338.3,0
Motor_5,2025-07-15 05:00:00,53.57,1.468,96.3,337.0,0
Motor_5,2025-07-15 06:00:00,60.06,0.795,95.7,340.9,0
Motor_5,2025-07-15 07:00:00,57.75,1.184,95.7,344.6,0
Motor_5,2025-07-15 08:00:00,63.21,1.413,92.4,343.7,0
Motor_5,2025-07-15 09:00:00,66.55,1.014,92.7,345.4,0
Motor_5,2025-07-15 10:00:00,60.29,1.41,99.6,345.8,0
Motor_5,2025-07-15 11:00:00,61.64,0.462,93.2,347.0,0
Motor_5,2025-07-15 12:00:00,65.9,0.946,95.6,346.1,0
Motor_5,2025-07-15 13:00:00,66.37,1.167,94.9,350.5,0
Motor_5,2025-07-15 14:00:00,52.43,1.197,96.7,350.3,0
Motor_5,2025-07-15 15:00:00,62.25,0.428,95.5,350.8,0
Motor_5,2025-07-15 16:00:00,60.5,1.456,93.0,352.4,0
Motor_5,2025-07-15 17:00:00,61.17,1.731,97.2,352.5,0
Motor_5,2025-07-15 18:00:00,59.54,1.861,98.4,353.2,0
Motor_5,2025-07-15 19:00:00,65.6,2.232,91.9,353.7,0
Motor_5,2025-07-15 20:00:00,61.74,1.464,90.7,354.3,0
Motor_5,2025-07-15 21:00:00,58.86,0.981,95.2,356.0,0
Motor_5,2025-07-15 22:00:00,55.1,1.064,93.6,357.2,0
Motor_5,2025-07-15 23:00:00,65.58,1.549,95.1,359.5,0
Motor_5,2025-07-16 00:00:00,59.22,0.627,94.3,359.8,0
Motor_5,2025-07-16 01:00:00,57.36,1.088,96.5,360.6,0
Motor_5,2025-07-16 02:00:00,53.66,0.643,93.9,361.9,0
Motor_5,2025-07-16 03:00:00,59.23,1.759,93.4,364.7,0
Motor_5,2025-07-16 04:00:00,64.46,0.978,93.2,362.7,0
Motor_5,2025-07-16 05:00:00,61.54,0.479,95.0,365.6,0
Motor_5,2025-07-16 06:00:00,53.87,1.384,91.2,368.1,0
Motor_5,2025-07-16 07:00:00,55.37,0.896,95.3,367.7,0
Motor_5,2025-07-16 08:00:00,57.37,0.918,94.0,367.8,0
Motor_5,2025-07-16 09:00:00,61.72,1.586,96.3,368.8,0
Motor_5,2025-07-16 10:00:00,57.39,1.669,96.3,369.9,0
Motor_5,2025-07-16 11:00:00,60.92,1.401,95.0,370.6,0
Motor_5,2025-07-16 12:00:00,55.22,1.428,95.1,374.0,0
Motor_5,2025-07-16 13:00:00,63.96,1.021,94.9,375.2,0
Motor_5,2025-07-16 14:00:00,59.22,1.069,96.2,373.9,0
Motor_5,2025-07-16 15:00:00,58.22,1.317,93.5,376.6,0
Motor_5,2025-07-16 16:00:00,55.05,1.21,92.6,376.7,0
Motor_5,2025-07-16 17:00:00,56.28,1.423,94.9,375.9,0
Motor_5,2025-07-16 18:00:00,62.46,2.1,94.8,377.9,0
Motor_5,2025-07-16 19:00:00,55.07,1.621,96.5,379.0,0
Motor_5,2025-07-16 20:00:00,58.58,1.155,94.8,379.2,0
Motor_5,2025-07-16 21:00:00,56.47,0.985,94.3,381.6,0
Motor_5,2025-07-16 22:00:00,64.95,1.938,97.5,381.0,0
Motor_5,2025-07-16 23:00:00,68.3,1.428,93.9,382.9,0
Motor_5,2025-07-17 00:00:00,52.45,0.997,94.4,383.9,0
Motor_5,2025-07-17 01:00:00,57.47,1.372,93.7,384.1,0
Motor_5,2025-07-17 02:00:00,54.56,1.485,97.7,384.8,0
Motor_5,2025-07-17 03:00:00,56.16,1.492,98.7,387.5,0
Motor_5,2025-07-17 04:00:00,65.13,1.334,92.4,389.6,0
Motor_5,2025-07-17 05:00:00,54.39,1.047,91.3,387.6,0
Motor_5,2025-07-17 06:00:00,68.53,1.205,95.2,395.4,0
Motor_5,2025-07-17 07:00:00,50.4,2.157,95.9,390.9,0
Motor_5,2025-07-17 08:00:00,61.34,1.887,96.8,393.5,0
Motor_5,2025-07-17 09:00:00,61.7,1.593,95.1,393.5,0
Motor_5,2025-07-17 10:00:00,59.83,1.071,93.9,395.0,0
Motor_5,2025-07-17 11:00:00,56.17,1.433,93.6,397.4,0
Motor_5,2025-07-17 12:00:00,59.04,1.079,96.3,396.0,0
Motor_5,2025-07-17 13:00:00,65.48,0.957,98.0,398.5,0
Motor_5,2025-07-17 14:00:00,61.86,1.735,95.1,395.9,0
Motor_5,2025-07-17 15:00:00,61.69,1.364,94.7,398.5,0
Motor_5,2025-07-17 16:00:00,53.61,0.304,95.0,398.5,0
Motor_5,2025-07-17 17:00:00,63.44,1.693,96.4,398.5,0
Motor_5,2025-07-17 18:00:00,61.99,1.623,95.0,400.4,0
Motor_5,2025-07-17 19:00:00,56.89,1.619,93.8,402.2,0
Motor_5,2025-07-17 20:00:00,63.84,1.179,95.9,403.2,0
Motor_5,2025-07-17 21:00:00,52.33,0.883,94.0,405.9,0
Motor_5,2025-07-17 22:00:00,64.88,0.553,95.9,404.5,0
Motor_5,2025-07-17 23:00:00,54.18,0.701,96.6,409.7,0
Motor_5,2025-07-18 00:00:00,53.03,1.299,94.6,408.5,0
Motor_5,2025-07-18 01:00:00,63.6,1.459,96.0,409.1,0
Motor_5,2025-07-18 02:00:00,61.73,1.459,96.2,409.7,0
Motor_5,2025-07-18 03:00:00,57.91,1.631,95.6,409.8,0
Motor_5,2025-07-18 04:00:00,60.67,0.634,95.0,412.9,0
Motor_5,2025-07-18 05:00:00,60.99,1.06,97.6,413.9,0
Motor_5,2025-07-18 06:00:00,63.55,0.686,91.7,415.5,0
Motor_5,2025-07-18 07:00:00,55.07,2.227,96.9,417.5,0
Motor_5,2025-07-18 08:00:00,62.33,0.944,96.0,417.0,0
Motor_5,2025-07-18 09:00:00,63.52,2.002,95.9,413.3,0
Motor_5,2025-07-18 10:00:00,71.03,1.527,95.6,417.6,0
Motor_5,2025-07-18 11:00:00,59.55,1.13,94.1,419.7,0
Motor_5,2025-07-18 12:00:00,57.32,1.265,93.8,419.6,0
Motor_5,2025-07-18 13:00:00,64.26,1.633,93.9,420.3,0
Motor_5,2025-07-18 14:00:00,64.71,1.335,95.3,421.5,0
Motor_5,2025-07-18 15:00:00,59.13,1.347,93.8,421.8,0
Motor_5,2025-07-18 16:00:00,63.03,1.056,93.3,423.0,0
Motor_5,2025-07-18 17:00:00,55.1,1.954,94.7,424.5,0
Motor_5,2025-07-18 18:00:00,57.5,1.46,93.5,425.7,0
Motor_5,2025-07-18 19:00:00,51.57,1.753,92.6,425.6,0
Motor_5,2025-07-18 20:00:00,55.6,2.142,94.4,427.6,0
Motor_5,2025-07-18 21:00:00,58.02,0.93,96.4,429.6,0
Motor_5,2025-07-18 22:00:00,63.88,0.997,97.4,431.3,0
Motor_5,2025-07-18 23:00:00,57.01,1.528,93.6,431.3,0
Motor_5,2025-07-19 00:00:00,54.96,1.387,94.1,431.0,0
Motor_5,2025-07-19 01:00:00,53.61,1.033,96.7,431.4,0
Motor_5,2025-07-19 02:00:00,57.01,1.582,99.6,435.3,0
Motor_5,2025-07-19 03:00:00,56.84,1.192,94.6,434.4,0
Motor_5,2025-07-19 04:00:00,60.33,0.919,95.1,437.0,0
Motor_5,2025-07-19 05:00:00,54.68,1.419,95.5,436.8,0
Motor_5,2025-07-19 06:00:00,58.54,0.869,95.0,438.2,0
Motor_5,2025-07-19 07:00:00,62.65,1.591,94.4,440.2,0
Motor_5,2025-07-19 08:00:00,64.01,1.511,92.8,437.6,0
Motor_5,2025-07-19 09:00:00,57.82,1.512,94.7,441.4,0
Motor_5,2025-07-19 10:00:00,54.33,1.903,95.6,444.1,0
Motor_5,2025-07-19 11:00:00,63.63,1.415,94.6,445.1,0
Motor_5,2025-07-19 12:00:00,56.65,1.065,94.2,443.5,0
Motor_5,2025-07-19 13:00:00,63.63,1.327,95.1,445.9,0
Motor_5,2025-07-19 14:00:00,64.17,1.797,92.7,443.9,0
Motor_5,2025-07-19 15:00:00,63.37,0.805,98.6,446.9,0
Motor_5,2025-07-19 16:00:00,56.62,1.378,96.3,447.0,0
Motor_5,2025-07-19 17:00:00,56.21,1.049,98.0,449.2,0
Motor_5,2025-07-19 18:00:00,58.38,1.722,95.6,451.3,0
Motor_5,2025-07-19 19:00:00,58.33,1.958,96.6,451.7,0
Motor_5,2025-07-19 20:00:00,53.64,1.416,95.5,451.1,0
Motor_5,2025-07-19 21:00:00,59.31,1.437,98.4,453.8,0
Motor_5,2025-07-19 22:00:00,54.2,1.778,96.4,454.2,0
Motor_5,2025-07-19 23:00:00,63.37,1.584,95.7,455.4,0
Motor_5,2025-07-20 00:00:00,65.65,1.678,94.8,456.6,0
Motor_5,2025-07-20 01:00:00,56.98,1.145,93.4,456.7,0
Motor_5,2025-07-20 02:00:00,63.55,1.245,95.0,457.9,0
Motor_5,2025-07-20 03:00:00,61.58,1.479,81.1,461.8,0
Motor_5,2025-07-20 04:00:00,55.67,1.508,97.6,459.0,0
Motor_5,2025-07-20 05:00:00,61.6,1.081,95.1,462.2,0
Motor_5,2025-07-20 06:00:00,67.75,1.692,94.1,462.0,0
Motor_5,2025-07-20 07:00:00,63.1,1.491,97.1,463.0,0
Motor_5,2025-07-20 08:00:00,57.89,1.215,91.5,461.9,0
Motor_5,2025-07-20 09:00:00,61.6,1.227,96.5,463.6,0
Motor_5,2025-07-20 10:00:00,58.78,1.276,94.8,466.3,0
Motor_5,2025-07-20 11:00:00,61.14,1.225,93.3,471.0,0
Motor_5,2025-07-20 12:00:00,63.69,0.832,93.9,465.2,0
Motor_5,2025-07-20 13:00:00,64.25,1.504,93.3,469.3,0
Motor_5,2025-07-20 14:00:00,62.7,1.209,94.3,470.7,0
Motor_5,2025-07-20 15:00:00,55.17,1.224,94.0,473.1,0
Motor_5,2025-07-20 16:00:00,65.27,0.95,95.7,471.9,0
Motor_5,2025-07-20 17:00:00,56.94,1.055,98.4,473.2,0
Motor_5,2025-07-20 18:00:00,62.45,1.299,95.4,474.6,0
Motor_5,2025-07-20 19:00:00,55.47,1.151,96.2,475.2,0
Motor_5,2025-07-20 20:00:00,61.61,1.218,94.2,474.1,0
Motor_5,2025-07-20 21:00:00,64.75,1.252,91.1,477.1,0
Motor_5,2025-07-20 22:00:00,68.17,1.8,93.6,475.8,0
Motor_5,2025-07-20 23:00:00,65.13,0.512,94.8,475.8,0
Motor_5,2025-07-21 00:00:00,56.44,1.651,93.3,479.4,0
Motor_5,2025-07-21 01:00:00,56.94,1.117,91.0,480.7,0
Motor_5,2025-07-21 02:00:00,52.2,1.401,95.7,482.4,0
Motor_5,2025-07-21 03:00:00,61.28,1.84,92.9,482.6,0
Motor_5,2025-07-21 04:00:00,60.82,0.752,93.8,484.3,0
Motor_5,2025-07-21 05:00:00,59.78,1.064,90.1,485.3,0
Motor_5,2025-07-21 06:00:00,60.09,1.706,93.8,486.2,0
Motor_5,2025-07-21 07:00:00,58.98,1.649,95.0,488.8,0
Motor_5,2025-07-21 08:00:00,64.28,1.53,92.8,487.0,0
Motor_5,2025-07-21 09:00:00,62.84,2.3,94.8,488.7,0
Motor_5,2025-07-21 10:00:00,60.37,1.712,91.1,489.5,0
Motor_5,2025-07-21 11:00:00,62.6,1.675,90.9,489.4,0
Motor_5,2025-07-21 12:00:00,59.91,1.079,95.0,492.1,0
Motor_5,2025-07-21 13:00:00,59.05,1.538,94.4,495.2,0
Motor_5,2025-07-21 14:00:00,56.14,0.873,94.2,494.2,0
Motor_5,2025-07-21 15:00:00,52.72,0.67,95.0,497.7,0
Motor_5,2025-07-21 16:00:00,62.27,0.714,94.2,496.8,0
Motor_5,2025-07-21 17:00:00,58.54,1.639,93.5,497.5,0
Motor_5,2025-07-21 18:00:00,58.05,1.673,94.2,500.7,0
Motor_5,2025-07-21 19:00:00,62.24,1.478,90.5,499.5,0
Motor_5,2025-07-21 20:00:00,57.05,1.144,92.1,500.9,0
Motor_5,2025-07-21 21:00:00,55.0,0.84,94.5,500.0,0
Motor_5,2025-07-21 22:00:00,64.34,1.388,96.7,502.8,0
Motor_5,2025-07-21 23:00:00,73.1,1.855,93.6,503.9,0
Motor_5,2025-07-22 00:00:00,64.13,1.545,93.2,501.4,0
Motor_5,2025-07-22 01:00:00,60.63,1.806,95.3,500.3,0
Motor_5,2025-07-22 02:00:00,61.51,1.427,93.6,507.5,0
Motor_5,2025-07-22 03:00:00,62.62,1.979,98.3,506.0,0
Motor_5,2025-07-22 04:00:00,54.97,1.838,94.3,511.6,0
Motor_5,2025-07-22 05:00:00,66.67,1.802,93.9,510.4,0
Motor_5,2025-07-22 06:00:00,54.99,1.531,94.1,508.6,0
Motor_5,2025-07-22 07:00:00,59.31,1.506,95.2,513.1,0
Motor_5,2025-07-22 08:00:00,58.97,1.336,95.4,511.8,0
Motor_5,2025-07-22 09:00:00,67.97,1.348,94.8,511.1,0
Motor_5,2025-07-22 10:00:00,51.11,1.355,94.6,514.2,0
Motor_5,2025-07-22 11:00:00,61.14,1.521,97.6,516.0,0
Motor_5,2025-07-22 12:00:00,62.05,1.558,92.2,518.5,0
Motor_5,2025-07-22 13:00:00,62.42,1.286,93.4,514.8,0
Motor_5,2025-07-22 14:00:00,72.11,1.616,94.8,517.9,0
Motor_5,2025-07-22 15:00:00,51.74,1.078,92.5,521.7,0
Motor_5,2025-07-22 16:00:00,55.94,1.521,98.3,523.3,0
Motor_5,2025-07-22 17:00:00,57.88,1.384,94.2,520.4,0
Motor_5,2025-07-22 18:00:00,61.15,1.07,94.8,524.5,0
Motor_5,2025-07-22 19:00:00,68.62,1.769,93.3,522.5,0
Motor_5,2025-07-22 20:00:00,52.13,1.069,94.3,524.6,0
Motor_5,2025-07-22 21:00:00,50.62,1.272,92.3,525.3,0
Motor_5,2025-07-22 22:00:00,59.35,1.584,95.0,528.9,0
Motor_5,2025-07-22 23:00:00,62.21,1.5,93.1,524.8,0
Motor_5,2025-07-23 00:00:00,61.16,1.198,92.6,525.5,0
Motor_5,2025-07-23 01:00:00,63.42,1.631,89.6,531.0,0
Motor_5,2025-07-23 02:00:00,67.92,0.997,93.8,528.4,0
Motor_5,2025-07-23 03:00:00,63.68,1.412,93.3,531.6,0
Motor_5,2025-07-23 04:00:00,64.97,1.837,94.5,530.6,0
Motor_5,2025-07-23 05:00:00,66.68,1.444,96.7,532.1,0
Motor_5,2025-07-23 06:00:00,59.02,1.928,90.4,534.0,0
Motor_5,2025-07-23 07:00:00,65.13,1.497,96.0,532.5,0
Motor_5,2025-07-23 08:00:00,58.47,1.359,98.1,536.7,0
Motor_5,2025-07-23 09:00:00,56.21,1.674,95.1,536.8,0
Motor_5,2025-07-23 10:00:00,59.31,1.415,97.8,536.2,0
Motor_5,2025-07-23 11:00:00,59.06,1.381,92.6,538.5,0
Motor_5,2025-07-23 12:00:00,71.07,1.568,93.6,543.0,0
Motor_5,2025-07-23 13:00:00,61.56,1.375,95.8,541.9,0
Motor_5,2025-07-23 14:00:00,59.76,1.867,96.5,541.5,0
Motor_5,2025-07-23 15:00:00,55.0,1.443,96.6,541.6,0
Motor_5,2025-07-23 16:00:00,56.38,1.282,92.4,544.6,0
Motor_5,2025-07-23 17:00:00,61.22,0.955,91.5,545.2,0
Motor_5,2025-07-23 18:00:00,60.03,1.243,94.2,546.1,0
Motor_5,2025-07-23 19:00:00,60.14,0.939,90.5,546.4,0
Motor_5,2025-07-23 20:00:00,62.64,1.291,92.5,549.8,0
Motor_5,2025-07-23 21:00:00,64.98,1.332,92.2,545.1,0
Motor_5,2025-07-23 22:00:00,61.63,1.277,93.6,549.5,0
Motor_5,2025-07-23 23:00:00,57.05,1.636,93.3,552.9,0
Motor_5,2025-07-24 00:00:00,57.36,1.614,93.6,551.1,0
Motor_5,2025-07-24 01:00:00,59.4,1.196,93.2,552.5,0
Motor_5,2025-07-24 02:00:00,58.1,1.16,91.1,553.6,0
Motor_5,2025-07-24 03:00:00,58.92,1.436,98.1,554.7,0
Motor_5,2025-07-24 04:00:00,63.05,1.106,93.7,553.8,0
Motor_5,2025-07-24 05:00:00,59.45,1.555,91.1,557.3,0
Motor_5,2025-07-24 06:00:00,62.37,1.195,91.6,557.1,0
Motor_5,2025-07-24 07:00:00,58.33,2.039,93.7,558.8,0
Motor_5,2025-07-24 08:00:00,61.53,1.485,93.9,558.4,0
Motor_5,2025-07-24 09:00:00,64.89,1.314,93.4,559.4,0
Motor_5,2025-07-24 10:00:00,60.26,1.259,94.5,558.3,0
Motor_5,2025-07-24 11:00:00,64.32,1.747,92.9,565.6,0
Motor_5,2025-07-24 12:00:00,54.53,0.925,96.3,563.2,0
Motor_5,2025-07-24 13:00:00,59.99,1.078,93.3,567.6,0
Motor_5,2025-07-24 14:00:00,59.78,2.08,93.5,562.6,0
Motor_5,2025-07-24 15:00:00,51.02,0.979,93.1,567.1,0
Motor_5,2025-07-24 16:00:00,59.17,1.364,92.7,566.5,0
Motor_5,2025-07-24 17:00:00,60.72,1.11,93.7,570.6,0
Motor_5,2025-07-24 18:00:00,54.76,1.252,95.0,568.5,0
Motor_5,2025-07-24 19:00:00,60.78,1.061,92.4,569.5,0
Motor_5,2025-07-24 20:00:00,61.13,1.49,93.5,572.0,0
Motor_5,2025-07-24 21:00:00,61.42,1.28,98.2,572.3,0
Motor_5,2025-07-24 22:00:00,52.82,1.976,94.6,571.3,0
Motor_5,2025-07-24 23:00:00,58.84,1.656,90.4,574.4,0
Motor_5,2025-07-25 00:00:00,61.32,1.266,94.3,577.3,0
Motor_5,2025-07-25 01:00:00,60.65,1.42,93.5,579.0,0
Motor_5,2025-07-25 02:00:00,59.63,1.401,93.9,577.4,0
Motor_5,2025-07-25 03:00:00,62.08,1.75,93.8,579.0,0
Motor_5,2025-07-25 04:00:00,59.59,1.593,95.7,578.7,0
Motor_5,2025-07-25 05:00:00,57.76,1.479,93.8,580.5,0
Motor_5,2025-07-25 06:00:00,55.77,0.976,92.9,583.6,0
Motor_5,2025-07-25 07:00:00,64.94,1.93,93.0,579.4,0
Motor_5,2025-07-25 08:00:00,49.78,1.642,93.6,586.2,0
Motor_5,2025-07-25 09:00:00,60.0,1.647,92.4,587.2,0
Motor_5,2025-07-25 10:00:00,63.37,1.471,92.6,586.2,0
Motor_5,2025-07-25 11:00:00,59.49,1.724,93.7,586.1,0
Motor_5,2025-07-25 12:00:00,63.96,1.286,95.1,589.8,0
Motor_5,2025-07-25 13:00:00,66.55,1.431,98.0,590.5,0
Motor_5,2025-07-25 14:00:00,53.92,1.498,93.9,589.4,0
Motor_5,2025-07-25 15:00:00,62.17,1.584,95.5,592.0,0
Motor_5,2025-07-25 16:00:00,59.87,1.82,95.3,590.6,0
Motor_5,2025-07-25 17:00:00,62.9,1.286,94.3,594.5,0
Motor_5,2025-07-25 18:00:00,58.33,1.62,97.6,591.7,0
Motor_5,2025-07-25 19:00:00,60.19,1.479,88.6,595.6,0
Motor_5,2025-07-25 20:00:00,61.63,1.083,95.0,593.4,0
Motor_5,2025-07-25 21:00:00,60.49,1.607,94.4,594.7,0
Motor_5,2025-07-25 22:00:00,56.73,1.568,96.0,595.0,0
Motor_5,2025-07-25 23:00:00,60.07,1.215,94.4,596.3,0
Motor_5,2025-07-26 00:00:00,63.31,1.121,90.0,600.0,0
Motor_5,2025-07-26 01:00:00,61.96,1.1,91.8,600.9,0
Motor_5,2025-07-26 02:00:00,66.23,1.564,89.2,599.2,0
Motor_5,2025-07-26 03:00:00,62.27,1.547,93.1,603.1,0
Motor_5,2025-07-26 04:00:00,65.49,1.689,95.9,606.1,0
Motor_5,2025-07-26 05:00:00,58.17,1.089,91.7,602.9,0
Motor_5,2025-07-26 06:00:00,57.14,1.669,93.0,606.4,0
Motor_5,2025-07-26 07:00:00,54.51,1.736,93.8,607.8,0
Motor_5,2025-07-26 08:00:00,62.29,1.657,96.0,608.6,0
Motor_5,2025-07-26 09:00:00,60.32,1.308,92.5,606.9,0
Motor_5,2025-07-26 10:00:00,50.65,1.735,91.9,608.5,0
